,param,mean_square_error
339,"[0.2, 0.1, 0.6000000000000001, -0.6, 0.6000000000000001]",0.5185978655947909
340,"[0.2, 0.1, 0.6000000000000001, -0.6, 0.8]",0.5169839672473796
341,"[0.2, 0.1, 0.6000000000000001, -0.6, 1.0]",0.5144593264936717
342,"[0.2, 0.1, 0.6000000000000001, -0.3999999999999999, 0.0]",0.5208966763059794
343,"[0.2, 0.1, 0.6000000000000001, -0.3999999999999999, 0.2]",0.5209518473230368
344,"[0.2, 0.1, 0.6000000000000001, -0.3999999999999999, 0.4]",0.5203334470737401
345,"[0.2, 0.1, 0.6000000000000001, -0.3999999999999999, 0.6000000000000001]",0.5187586313489481
346,"[0.2, 0.1, 0.6000000000000001, -0.3999999999999999, 0.8]",0.5163568099847966
347,"[0.2, 0.1, 0.6000000000000001, -0.3999999999999999, 1.0]",0.512999675268027
348,"[0.2, 0.1, 0.6000000000000001, -0.19999999999999996, 0.0]",0.522825824001378
349,"[0.2, 0.1, 0.6000000000000001, -0.19999999999999996, 0.2]",0.5224146601230014
350,"[0.2, 0.1, 0.6000000000000001, -0.19999999999999996, 0.4]",0.5207197741160495
351,"[0.2, 0.1, 0.6000000000000001, -0.19999999999999996, 0.6000000000000001]",0.5182442587934873
352,"[0.2, 0.1, 0.6000000000000001, -0.19999999999999996, 0.8]",0.5150060741296758
353,"[0.2, 0.1, 0.6000000000000001, -0.19999999999999996, 1.0]",0.5107547094836679
354,"[0.2, 0.1, 0.6000000000000001, 0.0, 0.0]",0.5243663281494803
355,"[0.2, 0.1, 0.6000000000000001, 0.0, 0.2]",0.522719818718366
356,"[0.2, 0.1, 0.6000000000000001, 0.0, 0.4]",0.5200382325322052
357,"[0.2, 0.1, 0.6000000000000001, 0.0, 0.6000000000000001]",0.5167746338071255
358,"[0.2, 0.1, 0.6000000000000001, 0.0, 0.8]",0.5127313726313442
359,"[0.2, 0.1, 0.6000000000000001, 0.0, 1.0]",0.5075638649469901
360,"[0.2, 0.1, 0.8, -1.0, 0.0]",0.5391389533721398
361,"[0.2, 0.1, 0.8, -1.0, 0.2]",0.539262992356735
362,"[0.2, 0.1, 0.8, -1.0, 0.4]",0.5396070108715543
363,"[0.2, 0.1, 0.8, -1.0, 0.6000000000000001]",0.5397654289887517
364,"[0.2, 0.1, 0.8, -1.0, 0.8]",0.539233200210945
365,"[0.2, 0.1, 0.8, -1.0, 1.0]",0.5377776223562443
366,"[0.2, 0.1, 0.8, -0.8, 0.0]",0.5405572884944637
367,"[0.2, 0.1, 0.8, -0.8, 0.2]",0.5407042983601386
368,"[0.2, 0.1, 0.8, -0.8, 0.4]",0.541001683132872
369,"[0.2, 0.1, 0.8, -0.8, 0.6000000000000001]",0.5407522300203963
370,"[0.2, 0.1, 0.8, -0.8, 0.8]",0.5395782720631553
371,"[0.2, 0.1, 0.8, -0.8, 1.0]",0.5373468239233986
372,"[0.2, 0.1, 0.8, -0.6, 0.0]",0.5422971895926582
373,"[0.2, 0.1, 0.8, -0.6, 0.2]",0.5424552830946202
374,"[0.2, 0.1, 0.8, -0.6, 0.4]",0.5424683355854937
375,"[0.2, 0.1, 0.8, -0.6, 0.6000000000000001]",0.5415042656371998
376,"[0.2, 0.1, 0.8, -0.6, 0.8]",0.5394908523273813
377,"[0.2, 0.1, 0.8, -0.6, 1.0]",0.5363308544119624
378,"[0.2, 0.1, 0.8, -0.3999999999999999, 0.0]",0.5444060312967676
379,"[0.2, 0.1, 0.8, -0.3999999999999999, 0.2]",0.5444835107086912
380,"[0.2, 0.1, 0.8, -0.3999999999999999, 0.4]",0.5437136907942235
381,"[0.2, 0.1, 0.8, -0.3999999999999999, 0.6000000000000001]",0.5417468063776324
382,"[0.2, 0.1, 0.8, -0.3999999999999999, 0.8]",0.5387449108259503
383,"[0.2, 0.1, 0.8, -0.3999999999999999, 1.0]",0.5345291722245277
384,"[0.2, 0.1, 0.8, -0.19999999999999996, 0.0]",0.5468558376027275
385,"[0.2, 0.1, 0.8, -0.19999999999999996, 0.2]",0.5463579574257148
386,"[0.2, 0.1, 0.8, -0.19999999999999996, 0.4]",0.5442336553402851
387,"[0.2, 0.1, 0.8, -0.19999999999999996, 0.6000000000000001]",0.5411418689407587
388,"[0.2, 0.1, 0.8, -0.19999999999999996, 0.8]",0.537086113816793
389,"[0.2, 0.1, 0.8, -0.19999999999999996, 1.0]",0.5317228647854553
390,"[0.2, 0.1, 0.8, 0.0, 0.0]",0.5489095072989859
391,"[0.2, 0.1, 0.8, 0.0, 0.2]",0.546767072186128
392,"[0.2, 0.1, 0.8, 0.0, 0.4]",0.5434137760793957
393,"[0.2, 0.1, 0.8, 0.0, 0.6000000000000001]",0.5393353552937913
394,"[0.2, 0.1, 0.8, 0.0, 0.8]",0.5342522706571875
395,"[0.2, 0.1, 0.8, 0.0, 1.0]",0.5276880479898316
396,"[0.2, 0.1, 1.0, -1.0, 0.0]",0.5632384953286158
397,"[0.2, 0.1, 1.0, -1.0, 0.2]",0.5633865079941934
398,"[0.2, 0.1, 1.0, -1.0, 0.4]",0.5637998537954191
399,"[0.2, 0.1, 1.0, -1.0, 0.6000000000000001]",0.5640003684410954
400,"[0.2, 0.1, 1.0, -1.0, 0.8]",0.56339279741135
401,"[0.2, 0.1, 1.0, -1.0, 1.0]",0.5617056054506064
402,"[0.2, 0.1, 1.0, -0.8, 0.0]",0.5649442438408874
403,"[0.2, 0.1, 1.0, -0.8, 0.2]",0.5651187904216579
404,"[0.2, 0.1, 1.0, -0.8, 0.4]",0.5654788033801174
405,"[0.2, 0.1, 1.0, -0.8, 0.6000000000000001]",0.565199774843337
406,"[0.2, 0.1, 1.0, -0.8, 0.8]",0.5638393858948126
407,"[0.2, 0.1, 1.0, -0.8, 1.0]",0.5612419359033911
408,"[0.2, 0.1, 1.0, -0.6, 0.0]",0.5670255242628462
409,"[0.2, 0.1, 1.0, -0.6, 0.2]",0.5672147486071146
410,"[0.2, 0.1, 1.0, -0.6, 0.4]",0.5672435677676088
411,"[0.2, 0.1, 1.0, -0.6, 0.6000000000000001]",0.5661251905785482
412,"[0.2, 0.1, 1.0, -0.6, 0.8]",0.5637807681091306
413,"[0.2, 0.1, 1.0, -0.6, 1.0]",0.5600920721275093
414,"[0.2, 0.1, 1.0, -0.3999999999999999, 0.0]",0.569535814281118
415,"[0.2, 0.1, 1.0, -0.3999999999999999, 0.2]",0.569640139955853
416,"[0.2, 0.1, 1.0, -0.3999999999999999, 0.4]",0.5687488158765949
417,"[0.2, 0.1, 1.0, -0.3999999999999999, 0.6000000000000001]",0.5664544006860935
418,"[0.2, 0.1, 1.0, -0.3999999999999999, 0.8]",0.5629508267440209
419,"[0.2, 0.1, 1.0, -0.3999999999999999, 1.0]",0.5580166086419794
420,"[0.2, 0.1, 1.0, -0.19999999999999996, 0.0]",0.5724589245809069
421,"[0.2, 0.1, 1.0, -0.19999999999999996, 0.2]",0.571893550102651
422,"[0.2, 0.1, 1.0, -0.19999999999999996, 0.4]",0.5694027289942569
423,"[0.2, 0.1, 1.0, -0.19999999999999996, 0.6000000000000001]",0.5657908322181626
424,"[0.2, 0.1, 1.0, -0.19999999999999996, 0.8]",0.5610479333832612
425,"[0.2, 0.1, 1.0, -0.19999999999999996, 1.0]",0.5547499237360932
426,"[0.2, 0.1, 1.0, 0.0, 0.0]",0.5750130078512847
427,"[0.2, 0.1, 1.0, 0.0, 0.2]",0.5724164233966936
428,"[0.2, 0.1, 1.0, 0.0, 0.4]",0.5684849449275924
429,"[0.2, 0.1, 1.0, 0.0, 0.6000000000000001]",0.5637164365277428
430,"[0.2, 0.1, 1.0, 0.0, 0.8]",0.5577561440457519
431,"[0.2, 0.1, 1.0, 0.0, 1.0]",0.5500123519755453
432,"[0.4, 0.1, 0.0, -1.0, 0.0]",0.49141814530905203
433,"[0.4, 0.1, 0.0, -1.0, 0.2]",0.491449950950687
434,"[0.4, 0.1, 0.0, -1.0, 0.4]",0.49154177294633866
435,"[0.4, 0.1, 0.0, -1.0, 0.6000000000000001]",0.49157993820116275
436,"[0.4, 0.1, 0.0, -1.0, 0.8]",0.4913987394234451
437,"[0.4, 0.1, 0.0, -1.0, 1.0]",0.4909193512360258
438,"[0.4, 0.1, 0.0, -0.8, 0.0]",0.4917790647215723
439,"[0.4, 0.1, 0.0, -0.8, 0.2]",0.49182071348583933
440,"[0.4, 0.1, 0.0, -0.8, 0.4]",0.4919104020453911
441,"[0.4, 0.1, 0.0, -0.8, 0.6000000000000001]",0.4918299077473423
442,"[0.4, 0.1, 0.0, -0.8, 0.8]",0.4914450856735428
443,"[0.4, 0.1, 0.0, -0.8, 1.0]",0.49071768388667636
444,"[0.4, 0.1, 0.0, -0.6, 0.0]",0.49225291862955656
445,"[0.4, 0.1, 0.0, -0.6, 0.2]",0.4923064260264006
446,"[0.4, 0.1, 0.0, -0.6, 0.4]",0.492322307162344
447,"[0.4, 0.1, 0.0, -0.6, 0.6000000000000001]",0.49201479520149227
448,"[0.4, 0.1, 0.0, -0.6, 0.8]",0.4913545233873766
449,"[0.4, 0.1, 0.0, -0.6, 1.0]",0.49033091161342385
450,"[0.4, 0.1, 0.0, -0.3999999999999999, 0.0]",0.4928810394074681
451,"[0.4, 0.1, 0.0, -0.3999999999999999, 0.2]",0.4929222517458972
452,"[0.4, 0.1, 0.0, -0.3999999999999999, 0.4]",0.49268872022113763
453,"[0.4, 0.1, 0.0, -0.3999999999999999, 0.6000000000000001]",0.49204214908796706
454,"[0.4, 0.1, 0.0, -0.3999999999999999, 0.8]",0.49105259950116453
455,"[0.4, 0.1, 0.0, -0.3999999999999999, 1.0]",0.4897011399762843
456,"[0.4, 0.1, 0.0, -0.19999999999999996, 0.0]",0.49370910241954014
457,"[0.4, 0.1, 0.0, -0.19999999999999996, 0.2]",0.4935433097135475
458,"[0.4, 0.1, 0.0, -0.19999999999999996, 0.4]",0.4928357399709035
459,"[0.4, 0.1, 0.0, -0.19999999999999996, 0.6000000000000001]",0.4917946425660783
460,"[0.4, 0.1, 0.0, -0.19999999999999996, 0.8]",0.49045943758308047
461,"[0.4, 0.1, 0.0, -0.19999999999999996, 1.0]",0.4887751160544274
462,"[0.4, 0.1, 0.0, 0.0, 0.0]",0.4943966382006799
463,"[0.4, 0.1, 0.0, 0.0, 0.2]",0.49370663201470777
464,"[0.4, 0.1, 0.0, 0.0, 0.4]",0.4925382701044971
465,"[0.4, 0.1, 0.0, 0.0, 0.6000000000000001]",0.49115321761677855
466,"[0.4, 0.1, 0.0, 0.0, 0.8]",0.4895042720111687
467,"[0.4, 0.1, 0.0, 0.0, 1.0]",0.48751797636766947
468,"[0.4, 0.1, 0.2, -1.0, 0.0]",0.49003688683740226
469,"[0.4, 0.1, 0.2, -1.0, 0.2]",0.49007654707876036
470,"[0.4, 0.1, 0.2, -1.0, 0.4]",0.49018817748237914
471,"[0.4, 0.1, 0.2, -1.0, 0.6000000000000001]",0.49022912407989666
472,"[0.4, 0.1, 0.2, -1.0, 0.8]",0.4900021497538939
473,"[0.4, 0.1, 0.2, -1.0, 1.0]",0.48941388460225993
474,"[0.4, 0.1, 0.2, -0.8, 0.0]",0.4904834893631854
475,"[0.4, 0.1, 0.2, -0.8, 0.2]",0.4905340397539038
476,"[0.4, 0.1, 0.2, -0.8, 0.4]",0.490636567959833
477,"[0.4, 0.1, 0.2, -0.8, 0.6000000000000001]",0.4905291371627354
478,"[0.4, 0.1, 0.2, -0.8, 0.8]",0.4900552010775986
479,"[0.4, 0.1, 0.2, -0.8, 1.0]",0.4891681088112644
480,"[0.4, 0.1, 0.2, -0.6, 0.0]",0.4910582231748847
481,"[0.4, 0.1, 0.2, -0.6, 0.2]",0.49111883106191323
482,"[0.4, 0.1, 0.2, -0.6, 0.4]",0.4911238874752412
483,"[0.4, 0.1, 0.2, -0.6, 0.6000000000000001]",0.49074223468099076
484,"[0.4, 0.1, 0.2, -0.6, 0.8]",0.4899390111680006
485,"[0.4, 0.1, 0.2, -0.6, 1.0]",0.4886974496091477
486,"[0.4, 0.1, 0.2, -0.3999999999999999, 0.0]",0.4918004063054655
487,"[0.4, 0.1, 0.2, -0.3999999999999999, 0.2]",0.4918349730817223
488,"[0.4, 0.1, 0.2, -0.3999999999999999, 0.4]",0.4915410604336377
489,"[0.4, 0.1, 0.2, -0.3999999999999999, 0.6000000000000001]",0.49075892989397274
490,"[0.4, 0.1, 0.2, -0.3999999999999999, 0.8]",0.48956611699208274
491,"[0.4, 0.1, 0.2, -0.3999999999999999, 1.0]",0.4879336338392558
492,"[0.4, 0.1, 0.2, -0.19999999999999996, 0.0]",0.4927258168729568
493,"[0.4, 0.1, 0.2, -0.19999999999999996, 0.2]",0.49252523897405026
494,"[0.4, 0.1, 0.2, -0.19999999999999996, 0.4]",0.49168455478584505
495,"[0.4, 0.1, 0.2, -0.19999999999999996, 0.6000000000000001]",0.49044299547396736
496,"[0.4, 0.1, 0.2, -0.19999999999999996, 0.8]",0.48884353356896393
497,"[0.4, 0.1, 0.2, -0.19999999999999996, 1.0]",0.4868137628645559
498,"[0.4, 0.1, 0.2, 0.0, 0.0]",0.4934541793926136
499,"[0.4, 0.1, 0.2, 0.0, 0.2]",0.4926652024162344
500,"[0.4, 0.1, 0.2, 0.0, 0.4]",0.49129734138584374
501,"[0.4, 0.1, 0.2, 0.0, 0.6000000000000001]",0.48965791699996253
502,"[0.4, 0.1, 0.2, 0.0, 0.8]",0.48768908174418524
503,"[0.4, 0.1, 0.2, 0.0, 1.0]",0.485295703221585
504,"[0.4, 0.1, 0.4, -1.0, 0.0]",0.4965734652748052
505,"[0.4, 0.1, 0.4, -1.0, 0.2]",0.4966367264049237
506,"[0.4, 0.1, 0.4, -1.0, 0.4]",0.49680990657313917
507,"[0.4, 0.1, 0.4, -1.0, 0.6000000000000001]",0.496865973098583
508,"[0.4, 0.1, 0.4, -1.0, 0.8]",0.49651098824962864
509,"[0.4, 0.1, 0.4, -1.0, 1.0]",0.49560527661205145
510,"[0.4, 0.1, 0.4, -0.8, 0.0]",0.49728689562502976
511,"[0.4, 0.1, 0.4, -0.8, 0.2]",0.4973639203114456
512,"[0.4, 0.1, 0.4, -0.8, 0.4]",0.497511061544874
513,"[0.4, 0.1, 0.4, -0.8, 0.6000000000000001]",0.4973325550180031
514,"[0.4, 0.1, 0.4, -0.8, 0.8]",0.4966012765097563
515,"[0.4, 0.1, 0.4, -0.8, 1.0]",0.49524093410207054
516,"[0.4, 0.1, 0.4, -0.6, 0.0]",0.4981800326708727
517,"[0.4, 0.1, 0.4, -0.6, 0.2]",0.49826379077011135
518,"[0.4, 0.1, 0.4, -0.6, 0.4]",0.4982486639052599
519,"[0.4, 0.1, 0.4, -0.6, 0.6000000000000001]",0.497654387120371
520,"[0.4, 0.1, 0.4, -0.6, 0.8]",0.4964292403728752
521,"[0.4, 0.1, 0.4, -0.6, 1.0]",0.4945299911185335
522,"[0.4, 0.1, 0.4, -0.3999999999999999, 0.0]",0.4992887035216666
523,"[0.4, 0.1, 0.4, -0.3999999999999999, 0.2]",0.4993194181021039
524,"[0.4, 0.1, 0.4, -0.3999999999999999, 0.4]",0.49885434115902694
525,"[0.4, 0.1, 0.4, -0.3999999999999999, 0.6000000000000001]",0.49766966383649036
526,"[0.4, 0.1, 0.4, -0.3999999999999999, 0.8]",0.495864555990932
527,"[0.4, 0.1, 0.4, -0.3999999999999999, 1.0]",0.49336520749126284
528,"[0.4, 0.1, 0.4, -0.19999999999999996, 0.0]",0.5005881086188692
529,"[0.4, 0.1, 0.4, -0.19999999999999996, 0.2]",0.5002837858404802
530,"[0.4, 0.1, 0.4, -0.19999999999999996, 0.4]",0.49903180968632366
531,"[0.4, 0.1, 0.4, -0.19999999999999996, 0.6000000000000001]",0.49718023546114704
532,"[0.4, 0.1, 0.4, -0.19999999999999996, 0.8]",0.49476646548737374
533,"[0.4, 0.1, 0.4, -0.19999999999999996, 1.0]",0.49164053611229985
534,"[0.4, 0.1, 0.4, 0.0, 0.0]",0.5015668076091031
535,"[0.4, 0.1, 0.4, 0.0, 0.2]",0.5004116683677462
536,"[0.4, 0.1, 0.4, 0.0, 0.4]",0.4984168183721543
537,"[0.4, 0.1, 0.4, 0.0, 0.6000000000000001]",0.49598569004133974
538,"[0.4, 0.1, 0.4, 0.0, 0.8]",0.4930028452549499
539,"[0.4, 0.1, 0.4, 0.0, 1.0]",0.4892679059998701
540,"[0.4, 0.1, 0.6000000000000001, -1.0, 0.0]",0.5140233551374499
541,"[0.4, 0.1, 0.6000000000000001, -1.0, 0.2]",0.5141140903792398
542,"[0.4, 0.1, 0.6000000000000001, -1.0, 0.4]",0.5143615721691647
543,"[0.4, 0.1, 0.6000000000000001, -1.0, 0.6000000000000001]",0.5144378977684334
544,"[0.4, 0.1, 0.6000000000000001, -1.0, 0.8]",0.5139279543136508
545,"[0.4, 0.1, 0.6000000000000001, -1.0, 1.0]",0.5126332841574247
546,"[0.4, 0.1, 0.6000000000000001, -0.8, 0.0]",0.5150635575555957
547,"[0.4, 0.1, 0.6000000000000001, -0.8, 0.2]",0.5151706963815719
548,"[0.4, 0.1, 0.6000000000000001, -0.8, 0.4]",0.515373889911241
549,"[0.4, 0.1, 0.6000000000000001, -0.8, 0.6000000000000001]",0.5151114153906391
550,"[0.4, 0.1, 0.6000000000000001, -0.8, 0.8]",0.5140659552144344
551,"[0.4, 0.1, 0.6000000000000001, -0.8, 1.0]",0.5121223856904624
552,"[0.4, 0.1, 0.6000000000000001, -0.6, 0.0]",0.5163441543062494
553,"[0.4, 0.1, 0.6000000000000001, -0.6, 0.2]",0.516455531581768
554,"[0.4, 0.1, 0.6000000000000001, -0.6, 0.4]",0.516422649909932
555,"[0.4, 0.1, 0.6000000000000001, -0.6, 0.6000000000000001]",0.5155705195724962
556,"[0.4, 0.1, 0.6000000000000001, -0.6, 0.8]",0.513826570951664
557,"[0.4, 0.1, 0.6000000000000001, -0.6, 1.0]",0.5111112085025525
558,"[0.4, 0.1, 0.6000000000000001, -0.3999999999999999, 0.0]",0.5178974012154399
559,"[0.4, 0.1, 0.6000000000000001, -0.3999999999999999, 0.2]",0.5179341271707568
560,"[0.4, 0.1, 0.6000000000000001, -0.3999999999999999, 0.4]",0.5172672957933518
561,"[0.4, 0.1, 0.6000000000000001, -0.3999999999999999, 0.6000000000000001]",0.5155878663598319
562,"[0.4, 0.1, 0.6000000000000001, -0.3999999999999999, 0.8]",0.5130242068140961
563,"[0.4, 0.1, 0.6000000000000001, -0.3999999999999999, 1.0]",0.5094399523306166
564,"[0.4, 0.1, 0.6000000000000001, -0.19999999999999996, 0.0]",0.5196757377815834
565,"[0.4, 0.1, 0.6000000000000001, -0.19999999999999996, 0.2]",0.5192585301794445
566,"[0.4, 0.1, 0.6000000000000001, -0.19999999999999996, 0.4]",0.517494963213341
567,"[0.4, 0.1, 0.6000000000000001, -0.19999999999999996, 0.6000000000000001]",0.5148858831561169
568,"[0.4, 0.1, 0.6000000000000001, -0.19999999999999996, 0.8]",0.5114544227697245
569,"[0.4, 0.1, 0.6000000000000001, -0.19999999999999996, 1.0]",0.5069415800164967
570,"[0.4, 0.1, 0.6000000000000001, 0.0, 0.0]",0.5210675618135343
571,"[0.4, 0.1, 0.6000000000000001, 0.0, 0.2]",0.5193897722914455
572,"[0.4, 0.1, 0.6000000000000001, 0.0, 0.4]",0.5166026235361498
573,"[0.4, 0.1, 0.6000000000000001, 0.0, 0.6000000000000001]",0.5131791531326382
574,"[0.4, 0.1, 0.6000000000000001, 0.0, 0.8]",0.5089150788445833
575,"[0.4, 0.1, 0.6000000000000001, 0.0, 1.0]",0.5034585722308693
576,"[0.4, 0.1, 0.8, -1.0, 0.0]",0.5377017251918594
577,"[0.4, 0.1, 0.8, -1.0, 0.2]",0.5378176358721909
578,"[0.4, 0.1, 0.8, -1.0, 0.4]",0.5381363968595495
579,"[0.4, 0.1, 0.8, -1.0, 0.6000000000000001]",0.5382407430044568
580,"[0.4, 0.1, 0.8, -1.0, 0.8]",0.5376040424276629
581,"[0.4, 0.1, 0.8, -1.0, 1.0]",0.5359752646701264
582,"[0.4, 0.1, 0.8, -0.8, 0.0]",0.5390520228193821
583,"[0.4, 0.1, 0.8, -0.8, 0.2]",0.5391869953555698
584,"[0.4, 0.1, 0.8, -0.8, 0.4]",0.5394486778973652
585,"[0.4, 0.1, 0.8, -0.8, 0.6000000000000001]",0.5391223122308745
586,"[0.4, 0.1, 0.8, -0.8, 0.8]",0.5378076869565892
587,"[0.4, 0.1, 0.8, -0.8, 1.0]",0.5353557229581336
588,"[0.4, 0.1, 0.8, -0.6, 0.0]",0.5406985960170996
589,"[0.4, 0.1, 0.8, -0.6, 0.2]",0.5408386522128917
590,"[0.4, 0.1, 0.8, -0.6, 0.4]",0.5408029575812179
591,"[0.4, 0.1, 0.8, -0.6, 0.6000000000000001]",0.5397305760402764
592,"[0.4, 0.1, 0.8, -0.6, 0.8]",0.5375330951565496
593,"[0.4, 0.1, 0.8, -0.6, 1.0]",0.5340988955898898
594,"[0.4, 0.1, 0.8, -0.3999999999999999, 0.0]",0.5426748902283657
595,"[0.4, 0.1, 0.8, -0.3999999999999999, 0.2]",0.5427300309776226
596,"[0.4, 0.1, 0.8, -0.3999999999999999, 0.4]",0.5418939684588859
597,"[0.4, 0.1, 0.8, -0.3999999999999999, 0.6000000000000001]",0.5397785317682685
598,"[0.4, 0.1, 0.8, -0.3999999999999999, 0.8]",0.5365438026978008
599,"[0.4, 0.1, 0.8, -0.3999999999999999, 1.0]",0.5319956152111956
600,"[0.4, 0.1, 0.8, -0.19999999999999996, 0.0]",0.5449349521570672
601,"[0.4, 0.1, 0.8, -0.19999999999999996, 0.2]",0.5444273740501456
602,"[0.4, 0.1, 0.8, -0.19999999999999996, 0.4]",0.542201493532281
603,"[0.4, 0.1, 0.8, -0.19999999999999996, 0.6000000000000001]",0.5389153210448936
604,"[0.4, 0.1, 0.8, -0.19999999999999996, 0.8]",0.5345757286959598
605,"[0.4, 0.1, 0.8, -0.19999999999999996, 1.0]",0.5288201683558689
606,"[0.4, 0.1, 0.8, 0.0, 0.0]",0.5468113236979381
607,"[0.4, 0.1, 0.8, 0.0, 0.2]",0.544605595307565
608,"[0.4, 0.1, 0.8, 0.0, 0.4]",0.5410926375269842
609,"[0.4, 0.1, 0.8, 0.0, 0.6000000000000001]",0.5367756823213975
610,"[0.4, 0.1, 0.8, 0.0, 0.8]",0.5313595137897081
611,"[0.4, 0.1, 0.8, 0.0, 1.0]",0.5243460256166608
612,"[0.4, 0.1, 1.0, -1.0, 0.0]",0.563153915656942
613,"[0.4, 0.1, 1.0, -1.0, 0.2]",0.563291821707201
614,"[0.4, 0.1, 1.0, -1.0, 0.4]",0.5636752341298832
615,"[0.4, 0.1, 1.0, -1.0, 0.6000000000000001]",0.5638128577139496
616,"[0.4, 0.1, 1.0, -1.0, 0.8]",0.563083573531001
617,"[0.4, 0.1, 1.0, -1.0, 1.0]",0.5611937119472663
618,"[0.4, 0.1, 1.0, -0.8, 0.0]",0.5647783788531782
619,"[0.4, 0.1, 1.0, -0.8, 0.2]",0.5649384635328967
620,"[0.4, 0.1, 1.0, -0.8, 0.4]",0.5652574245234433
621,"[0.4, 0.1, 1.0, -0.8, 0.6000000000000001]",0.5648894500080099
622,"[0.4, 0.1, 1.0, -0.8, 0.8]",0.5633649981616866
623,"[0.4, 0.1, 1.0, -0.8, 1.0]",0.5605086535113324
624,"[0.4, 0.1, 1.0, -0.6, 0.0]",0.5667488037780535
625,"[0.4, 0.1, 1.0, -0.6, 0.2]",0.5669175516810835
626,"[0.4, 0.1, 1.0, -0.6, 0.4]",0.5668914728032087
627,"[0.4, 0.1, 1.0, -0.6, 0.6000000000000001]",0.5656475682592574
628,"[0.4, 0.1, 1.0, -0.6, 0.8]",0.563087606957952
629,"[0.4, 0.1, 1.0, -0.6, 1.0]",0.5590752461688862
630,"[0.4, 0.1, 1.0, -0.3999999999999999, 0.0]",0.569104726397305
631,"[0.4, 0.1, 1.0, -0.3999999999999999, 0.2]",0.5691851764121035
632,"[0.4, 0.1, 1.0, -0.3999999999999999, 0.4]",0.5682183260632415
633,"[0.4, 0.1, 1.0, -0.3999999999999999, 0.6000000000000001]",0.5657503331335421
634,"[0.4, 0.1, 1.0, -0.3999999999999999, 0.8]",0.5619723092882034
635,"[0.4, 0.1, 1.0, -0.3999999999999999, 1.0]",0.5566425798046574
636,"[0.4, 0.1, 1.0, -0.19999999999999996, 0.0]",0.5718144069627488
637,"[0.4, 0.1, 1.0, -0.19999999999999996, 0.2]",0.5712375852107159
638,"[0.4, 0.1, 1.0, -0.19999999999999996, 0.4]",0.5686266719050492
639,"[0.4, 0.1, 1.0, -0.19999999999999996, 0.6000000000000001]",0.5647851175071255
640,"[0.4, 0.1, 1.0, -0.19999999999999996, 0.8]",0.5597045557529591
641,"[0.4, 0.1, 1.0, -0.19999999999999996, 1.0]",0.5529346398746912
642,"[0.4, 0.1, 1.0, 0.0, 0.0]",0.5741771781332309
643,"[0.4, 0.1, 1.0, 0.0, 0.2]",0.5714955087732838
644,"[0.4, 0.1, 1.0, 0.0, 0.4]",0.5673725658189099
645,"[0.4, 0.1, 1.0, 0.0, 0.6000000000000001]",0.5623187766383362
646,"[0.4, 0.1, 1.0, 0.0, 0.8]",0.5559573419830842
647,"[0.4, 0.1, 1.0, 0.0, 1.0]",0.5476646610107732
648,"[0.6000000000000001, 0.1, 0.0, -1.0, 0.0]",0.49141814530905203
649,"[0.6000000000000001, 0.1, 0.0, -1.0, 0.2]",0.491449950950687
650,"[0.6000000000000001, 0.1, 0.0, -1.0, 0.4]",0.49154177294633866
651,"[0.6000000000000001, 0.1, 0.0, -1.0, 0.6000000000000001]",0.49157993820116275
652,"[0.6000000000000001, 0.1, 0.0, -1.0, 0.8]",0.4913987394234451
653,"[0.6000000000000001, 0.1, 0.0, -1.0, 1.0]",0.4909193512360258
654,"[0.6000000000000001, 0.1, 0.0, -0.8, 0.0]",0.4917790647215723
655,"[0.6000000000000001, 0.1, 0.0, -0.8, 0.2]",0.49182071348583933
656,"[0.6000000000000001, 0.1, 0.0, -0.8, 0.4]",0.4919104020453911
657,"[0.6000000000000001, 0.1, 0.0, -0.8, 0.6000000000000001]",0.4918299077473423
658,"[0.6000000000000001, 0.1, 0.0, -0.8, 0.8]",0.4914450856735428
659,"[0.6000000000000001, 0.1, 0.0, -0.8, 1.0]",0.49071768388667636
660,"[0.6000000000000001, 0.1, 0.0, -0.6, 0.0]",0.49225291862955656
661,"[0.6000000000000001, 0.1, 0.0, -0.6, 0.2]",0.4923064260264006
662,"[0.6000000000000001, 0.1, 0.0, -0.6, 0.4]",0.492322307162344
663,"[0.6000000000000001, 0.1, 0.0, -0.6, 0.6000000000000001]",0.49201479520149227
664,"[0.6000000000000001, 0.1, 0.0, -0.6, 0.8]",0.4913545233873766
665,"[0.6000000000000001, 0.1, 0.0, -0.6, 1.0]",0.49033091161342385
666,"[0.6000000000000001, 0.1, 0.0, -0.3999999999999999, 0.0]",0.4928810394074681
667,"[0.6000000000000001, 0.1, 0.0, -0.3999999999999999, 0.2]",0.4929222517458972
668,"[0.6000000000000001, 0.1, 0.0, -0.3999999999999999, 0.4]",0.49268872022113763
669,"[0.6000000000000001, 0.1, 0.0, -0.3999999999999999, 0.6000000000000001]",0.49204214908796706
670,"[0.6000000000000001, 0.1, 0.0, -0.3999999999999999, 0.8]",0.49105259950116453
671,"[0.6000000000000001, 0.1, 0.0, -0.3999999999999999, 1.0]",0.4897011399762843
672,"[0.6000000000000001, 0.1, 0.0, -0.19999999999999996, 0.0]",0.49370910241954014
673,"[0.6000000000000001, 0.1, 0.0, -0.19999999999999996, 0.2]",0.4935433097135475
