,param,mean_square_error
430,"[0.8, 1.5, 0.1]",0.013973596792451838
431,"[0.8, 1.5, 0.2]",0.013945026170203758
432,"[0.8, 1.5, 0.30000000000000004]",0.013976253647672465
433,"[0.8, 1.5, 0.4]",0.014095829233367416
434,"[0.8, 1.5, 0.5]",0.014314693214820599
435,"[0.8, 1.5, 0.6000000000000001]",0.014617740435665962
436,"[0.8, 1.5, 0.7000000000000001]",0.014979540662423317
437,"[0.8, 1.5, 0.8]",0.01537601519963672
438,"[0.8, 1.5, 0.9]",0.015788482792890003
439,"[0.8, 1.5, 1.0]",0.016203810668725057
440,"[1.0, 0.0, 0.0]",0.013713258830893651
441,"[1.0, 0.0, 0.1]",0.013595991452382434
442,"[1.0, 0.0, 0.2]",0.013505887941024863
443,"[1.0, 0.0, 0.30000000000000004]",0.013429757386967316
444,"[1.0, 0.0, 0.4]",0.013497047322127085
445,"[1.0, 0.0, 0.5]",0.013834182127610381
446,"[1.0, 0.0, 0.6000000000000001]",0.014405600577511633
447,"[1.0, 0.0, 0.7000000000000001]",0.015110892156770639
448,"[1.0, 0.0, 0.8]",0.015864355116313598
449,"[1.0, 0.0, 0.9]",0.01661194525133369
450,"[1.0, 0.0, 1.0]",0.017324703495087215
451,"[1.0, 0.5, 0.0]",0.013818807043887141
452,"[1.0, 0.5, 0.1]",0.013707761272471631
453,"[1.0, 0.5, 0.2]",0.013630172268585549
454,"[1.0, 0.5, 0.30000000000000004]",0.013583905561661343
455,"[1.0, 0.5, 0.4]",0.013674284822812192
456,"[1.0, 0.5, 0.5]",0.013996304193598659
457,"[1.0, 0.5, 0.6000000000000001]",0.014524626726786708
458,"[1.0, 0.5, 0.7000000000000001]",0.015179953580468312
459,"[1.0, 0.5, 0.8]",0.015889437864195114
460,"[1.0, 0.5, 0.9]",0.01660365612842515
461,"[1.0, 0.5, 1.0]",0.017293858021663805
462,"[1.0, 1.0, 0.0]",0.013932715665640912
463,"[1.0, 1.0, 0.1]",0.013828000500661082
464,"[1.0, 1.0, 0.2]",0.013761812575339462
465,"[1.0, 1.0, 0.30000000000000004]",0.013738656447998019
466,"[1.0, 1.0, 0.4]",0.013842133598421793
467,"[1.0, 1.0, 0.5]",0.014143982602820968
468,"[1.0, 1.0, 0.6000000000000001]",0.014626283649260836
469,"[1.0, 1.0, 0.7000000000000001]",0.01522698986234102
470,"[1.0, 1.0, 0.8]",0.015885320830997376
471,"[1.0, 1.0, 0.9]",0.016557309417552048
472,"[1.0, 1.0, 1.0]",0.017215555743996823
473,"[1.0, 1.5, 0.0]",0.014048004690857423
474,"[1.0, 1.5, 0.1]",0.01394941956095262
475,"[1.0, 1.5, 0.2]",0.013893110865377502
476,"[1.0, 1.5, 0.30000000000000004]",0.013886965187611176
477,"[1.0, 1.5, 0.4]",0.01399598621933762
478,"[1.0, 1.5, 0.5]",0.014274436772071679
479,"[1.0, 1.5, 0.6000000000000001]",0.014709893862943853
480,"[1.0, 1.5, 0.7000000000000001]",0.015254218601017448
481,"[1.0, 1.5, 0.8]",0.015857399672189812
482,"[1.0, 1.5, 0.9]",0.016481072137744596
483,"[1.0, 1.5, 1.0]",0.017099791453594092
